business_name,review_location,review_date,review_stars,review_content,user_url
Tina’s Tacos & Catering,"Elk Grove, CA",6/25/2018,1,"Had the cheese quesadilla and I was disappointed. It's not melted all the way thru and the salsa was not spicy . My friend (photo attach) had the cheek quesadilla he states the meat was good and  he ate it with gloves on because it was very sticky and lacks flavor.  Tina did not have a lot of choices , for pescatarians like myself.  Waste of our 30 min lunch .",https://www.yelp.com/user_details?userid=ZV9hjxlXovfHsdjCXb4SaQ
Tina’s Tacos & Catering,"Sacramento, CA",10/28/2017,5,"Tried the food at a private event in Elk Grove and it was soooo good!<br>Choice was steak, chicken, or pork tacos with beans and rice.  The meat was hot and seasoned.  They were very helpful and friendly!  I would recommend them to catered a party.  The business is usually at Home Depot, Monday thru Friday 8:30-2:00pm in Elk Grove.",https://www.yelp.com/user_details?userid=OPBbGySbq5QO3y2G9KGKDA
Tina’s Tacos & Catering,"Coeur d'Alene, ID",6/25/2018,5,"We called Tina's at the last minute to cater a 50+ person retirement party after other flaky caterers bailed on us.  Tina's showed up on-time with everything we needed and then some.  Their set-up was compact, yet efficient with tortillas heated up as our guests ordered their food.  The meats were delicious, the condiments fresh and the overall experience with Tina's outstanding, yet unbelievably reasonable.  I would use them again for our next big event.",https://www.yelp.com/user_details?userid=2PQJmAWe0Me_cIDg2yw3xw
Tina’s Tacos & Catering,"Sacramento, CA",10/26/2017,5,"I caught up with this food truck at Home Depot. We had just eaten lunch but who can say no to tacos? Super fast, clean, and delicious!",https://www.yelp.com/user_details?userid=8onmytdhB8w4RhwLkHuyLA
Tina’s Tacos & Catering,"Sacramento, CA",9/12/2016,4,"I booked Tina's Tacos for a private gathering. They were great to work with and the food hit the mark. I had the regular carnitas burrito and was surprised by the presence of picked onions. They're not crazy fusion Mexican, just good Mexican eats.",https://www.yelp.com/user_details?userid=l0_zOA0TTX3yqc3He0Qwfw
Tina’s Tacos & Catering,"Elk Grove, CA",7/25/2017,4,"Was craving for some Mexican food and found this taco truck outside of Home Depot on Laguna. Ordered the super burrito and a couple of adobada tacos. First and foremost, the adobada tacos was probably the best I've had in town thus far! Super juicy and the perfect amount of lean meat to fat ratio. Would definitively come back for more! Unfortunately, like many places, the burrito was not memorable.",https://www.yelp.com/user_details?userid=AdDpDFtSreFYD2QWZiaOwg
Tina’s Tacos & Catering,"Elk Grove, CA",12/9/2016,4,"Had the carne asada tacos, and they were very good. Had the normal works on top of onions and cilantro. Also came with a little bit of red sauce and green sauce on it. 1.75 a taco! Overall bomb!",https://www.yelp.com/user_details?userid=CTxEnBrXX-dwHHlSD91RRw
Tina’s Tacos & Catering,"Sacramento, CA",6/4/2016,5,"This taco truck was at the taco festival. They were really popular, and because of it, there was a wait. The food was honestly beyond worth the wait. It seemed like people waiting were finding any excuse to get upset. However, when I noticed a minor issue with my food, it was remade, within 2 minutes. This was the freshest, and one of the most flavorful, adobada taco experiences of my life. I would definitely eat from this truck again. I also tried to tip, but ended up sliding this under the window in the front. You guys may want to get a tip jar. Thank you guys so much for your hard work. It was hot at the festival, and I'm sure it was much warmer in a food truck, working as hard as you guys did.",https://www.yelp.com/user_details?userid=QPQQQ0i385z4785qkBHFig
The Pop Up Truck,"Sacramento, CA",10/22/2018,5,"We booked them for a cycling event last month. This truck served as the definition of dependable for us: they had the truck towed in to the event due to a mechanical issue. The arrived super early so that it wasn't disruptive to the event. Also, my husband had the breakfast sandwich and loved it!",https://www.yelp.com/user_details?userid=N9B52UqL7ZUch7tgDZ3llw
The Pop Up Truck,"Austin, TX",2/18/2018,4,"I just had the best veggie (quinoa base) burger I've ever had from a food truck. <br><br>We've been wanting to go to Bike Dog Brewery for SO long after hearing about it from friends and the seeing the famous logo over time, we decided to make a trip out of it! Lucky for us, The Pop Up Truck was perched outside their front door. We loved everything about the food truck from the awesome guy who was our cashier, to the beautiful flavors of the burger and complimentary potato chips.<br><br>As a burger lover who is pescatarian, I'd like to warmly request an ahi burger or a fish option perhaps! Also, the option to get fries would be AWESOME. I'm not a big fan of chips with my burger...but fries seal the deal for me. Also, maybe including packets of ketchup upon delivery of the tray (we were lucky and got our trays hand-delivered to us inside the brewery) would help us out a lot as customers. As a lazy eater, I wasn't bothered enough to walk out and grab some ketchup after I got my food delivered to me--which was very sweet, thank you guys!<br><br>Anyways, in all...great truck menu, fantastic flavors and quality of burger (AND all those other veggies included yum!), and hospitable service. Hope to see you there next time I'm at Bike Dog.",https://www.yelp.com/user_details?userid=0VYzR15p6G18-2_KCsvuEw
The Pop Up Truck,"Sacramento, CA",7/1/2018,2,"Saw this food truck at the farmer's market and I decided to try the David Chang because it had pork belly so basically this is a pork belly, ramen, and egg burrito. I was hesitant at first because ramen and burrito I think just doesn't go together. However, this was a pretty big burrito. I was a little disappointed that there were only bits of pieces of pork belly. It would have been better if there were more bits of pieces of pork belly. The way how they stacked the food in this burrito I think looks like this: tortilla, egg, and ramen mixed with the bits of pieces of pork belly. I didn't eat it like a burrito because I wanted to dissect the burrito to see what was inside and that's how I found out about the bits of pieces of pork belly. Taste wise, it was a little too sweet for me and again, I was needing a little more pork belly.",https://www.yelp.com/user_details?userid=7y71YuJFrN57zMu7KrdenQ
The Pop Up Truck,"Sacramento, CA",1/23/2018,5,I polished off a gooey swiss and mushroom burger a couple hour ago and I am still thinking about it.  <br><br>The Pop Up Truck popped up outside of Track7 - Curtis Park tonight.  I gave it a shot not really craving a burger.  Now I sit hear thinking about that burger. Great tasting ingredients and well cooked meat nestled between on a fresh chewy bun.  Their burgers sit around $8 or $9 with house made chips.   I apologize to America for being bored with burgers and hoping the truck had Thai food or something.,https://www.yelp.com/user_details?userid=ZbHkj6HH4udAwi6MMx2SjA
The Pop Up Truck,"Davis, CA",7/22/2017,5,I just had the most AHHMAZZZING burger from this food truck parked outside of Track 7 Brewing Co. in the Nat. I was mulling over their burger menu and saw that they had a PB&amp;J burger... yes that's right... PEANUT BUTTER AND JELLY. <br><br>It also had bacon and cheese in it. <br><br>I was reeeeeaaaally skeptical about it but by some wicked magic the flavor combination was bang on. <br><br>Unbelievable.<br><br>From the perfectly cooked medium patty to the crisp bacon... I loved it.<br><br>Do yourself a favor and check it out!!!,https://www.yelp.com/user_details?userid=SZjPJt05qlndeYZ6f45wjQ
The Pop Up Truck,"Sacramento, CA",6/21/2018,2,"Checked this place out for the first time today at the Downtown Farmer's market.  As an avid inhaler of both ramen and burritos, I was pretty stoked to try my very first Ramen Burrito.  I ordered the David Chang (pork belly ramen burrito $12), which is essentially soy-sauce-ladened, top ramen-y noodles, with eggs and bits of pork belly, all wrapped up in a tortilla. The idea seemed promising when I ordered.......but it just wasn't. I enjoy trying new foods,  but in my opinion, Ramen Burritos are a culinary abomination!",https://www.yelp.com/user_details?userid=YAo1sVHIXJT9EeS6oip3Rg
The Pop Up Truck,"Sacramento, CA",6/13/2018,1,"Got this burger at the farmers market downtown.  It was SO BAD.  So salty it was basically inedible. I got their avocado add-on to my cheeseburger, paid an extra dollar for it, and got this weak ""avocado sauce"" that had no flavor.  Biggest waste of $10 I've experienced in a long time.",https://www.yelp.com/user_details?userid=NCaso2qMEL_RsvUJKBNlow
The Pop Up Truck,"Chico, CA",10/6/2018,1,"I have never given a 1 star before but this food was uneatable. Both my son and I tossed our egg sandwiches after only a couple of bites. Not only did the food suck, the girl serving us seemed very uncomfortable and clueless to what she was doing.",https://www.yelp.com/user_details?userid=kcR6eEPrXf3eVEZaAzw4Rw
The Pop Up Truck,"Richmond Hill, Canada",9/28/2018,5,"The breakfast sandwich is to die for, better than eggslut!",https://www.yelp.com/user_details?userid=Z4tXk_sp-Hk4wvRyzNrV4Q
The Pop Up Truck,"Fremont, CA",4/18/2018,5,"Looking at the menu, I immediately knew that I had to try the PB&amp;J Bacon Cheeseburger (as I'm attracted to unusual food options). <br><br>It was really interesting how much the peanut butter complimented the toasted buns along with the sweetness of the jam setting off the savory part of the bacon in the cheeseburger. Who knew this burger would be so good? For those sweet and salty lovers, this is the one to order. <br><br>Along with our burgers, they included potato chips, which was out of the box from what I usually see since burgers are paired typically with fries. It added different textures to the meal and made the meal well rounded.",https://www.yelp.com/user_details?userid=lc8AuFLk-_KI9z2ildSnww
